source_site,category,place_or_event_name,period,target_age,region,fee_info,description,booking_url,ai_tags,crawled_at,theme_tags,congestion_score,popularity_score
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,팥죽 할멈과 호랑이 [김포],2026-10-09 ~ 2026-10-31,전체 관람가,"경기 김포시 양촌읍 석모로 103 (석모리) | 위도:37.651561, 경도:126.6394602","전석 30,000원",뮤지컬 · 김포한강괜찮은홀 (김포한강괜찮은홀) · 러닝타임 50분,https://booking.naver.com/booking/12/bizes/748615,"genre=뮤지컬;venue=김포한강괜찮은홀 (김포한강괜찮은홀);runtime=50분;cast=안근후, 최설아, 오은진;producer=극단 천사의노래;state=공연예정;showtime=토요일(12：00,14：00), HOL(12：00,14：00);child_show:1.0;seats=110;tel=070-8886-2516;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;kids:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),노신영 플루트 리사이틀 [광주],2026-10-02 ~ 2026-10-02,만 5세 이상,"전남광주 북구 필문대로 55 (풍향동) | 위도:35.1650513, 경도:126.9264048",전석무료,서양음악(클래식) · 광주교육대학교 풍향문화관 (하정웅아트홀) · 러닝타임 1시간,http://www.ticketlink.co.kr/product/65577,"genre=서양음악(클래식);venue=광주교육대학교 풍향문화관 (하정웅아트홀);runtime=1시간;cast=노신영, 박지혜, 김옥길, 정치연;state=공연예정;showtime=금요일(19：30);seats=607;tel=062-520-4283;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;barrier_free_parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 무용(서양/한국무용),무용(서양/한국무용),나의 어린왕자 이야기 [부안],2026-09-20 ~ 2026-09-20,전체 관람가,"전북 부안군 부안읍 예술회관길 11 | 위도:35.7243919, 경도:126.72539059999997","전석 10,000원",무용(서양/한국무용) · 부안예술회관 (공연장) · 러닝타임 1시간 10분,http://www.ticketlink.co.kr/product/65497,"genre=무용(서양/한국무용);venue=부안예술회관 (공연장);runtime=1시간 10분;cast=정휘건, 박은정, 강석민, 고가흔, 고은하, 권나라, 김민서 등;producer=부안군청;state=공연예정;showtime=일요일(15：00);child_show:1.0;seats=499;tel=063-580-3929;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,dance:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 대중음악,대중음악,"경이로운 금요일, Headbanger Week with Dog Last Page X XINNER",2026-09-11 ~ 2026-09-11,전체 관람가,"서울 마포구 독막로8길 7 (합정동) | 위도:37.547514, 경도:126.918374","현장판매 35,000원, 사전예약 30,000원",대중음악 · 우무지 (우무지) · 러닝타임 1시간 40분,https://ticket.melon.com/performance/index.htm?prodId=213847,"genre=대중음악;venue=우무지 (우무지);runtime=1시간 40분;cast=홍성훈, 김홍기, 한영규, 서정현 등;producer=(사) 코드(우무지);state=공연중;showtime=금요일(19：30);seats=100;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 무용(서양/한국무용),무용(서양/한국무용),"M극장 X 여니스트 컴퍼니 공동기획, META M: BEYOND HUMAN",2026-10-09 ~ 2026-10-10,만 7세 이상,"서울 강남구 논현로4길 36 (개포동) | 위도:37.4736304, 경도:127.05291920000002","전석 50,000원",무용(서양/한국무용) · M극장 (M극장) · 러닝타임 2시간,https://booking.naver.com/booking/12/bizes/1480651,"genre=무용(서양/한국무용);venue=M극장 (M극장);runtime=2시간;cast=김대식, 손현녕, 김제영, 김재우, 김영진, 구은혜, 김혜연;producer=M극장(M Theater), 여니스트 컴퍼니;state=공연예정;showtime=HOL(19：30), 토요일(15：00);seats=150;tel=02-578-6812;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,dance:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 대중음악,대중음악,JUNE 1ST CONCERT: DEAR MY BLUE,2026-10-09 ~ 2026-10-09,만 7세 이상,"서울 마포구 잔다리로 32(서교동) | 위도:37.5515788, 경도:126.9198284","전석 66,000원",대중음악 · 무신사 개러지 (구. 왓챠홀) (무신사 개러지 (구. 왓챠홀) ) · 러닝타임 1시간 30분,https://ticket.29cm.co.kr/catalog/4198818,genre=대중음악;venue=무신사 개러지 (구. 왓챠홀) (무신사 개러지 (구. 왓챠홀) );runtime=1시간 30분;cast=이준희;producer=(주)미드나잇웨이브;state=공연예정;showtime=HOL(19：00);seats=144;tel=02-3144-0409;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 대중음악,대중음악,"제23회 무룡예술제: 가을밤에 번지는 노래, 김기태 [울산]",2026-10-07 ~ 2026-10-07,만 7세 이상,"울산 북구 산업로 1000 (연암동) | 위도:35.58140119999999, 경도:129.36140920000003","전석 10,000원",[공연소개] 북구문화예술회관은 제23회 무룡예술제를 맞아 가수 김기태의 개막 공연으로 무룡예술제의 막을 올립니다. 독보적인 허스키 보이스와 폭발적인 가창력으로 깊은 울림을 전하는 가수 김기태가 울산 북구문화예술회관을 찾아옵니다. JTBC 〈싱어게인2〉 우승을 통해 대중에게 강렬한 인상을 남긴 김기태는 특유의 짙은 감성과 호소력 있는 목소리로 많은 사랑을 받고 있습니다. 김기태만의 감성과 에너지를 가까이에서 만날 수 있는 특별한 무대에 주민 여러분을 초대합니다.,https://crs.ubimc.or.kr/yeyak/event/all_list?prc=view&prg_id=P260908171621133,genre=대중음악;venue=울산북구문화예술회관 (공연장);runtime=1시간 30분;cast=김기태;producer=울산광역시북구문화예술회관;state=공연예정;showtime=수요일(19：30);festival:1.0;seats=453;tel=052-241-7350;parking:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;festival:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,아직 안 떠났소 [인천],2026-10-07 ~ 2026-10-10,만 9세 이상,"인천 서구 완정로 144 (마전동) | 위도:37.601085, 경도:126.660356",전석무료,연극 · 문화공간터틀 검단 (문화공간터틀 검단(4F)) · 러닝타임 1시간 20분,https://www.enticket.com:469/pfm/sub01_view.html?p_idx=4393,"genre=연극;venue=문화공간터틀 검단 (문화공간터틀 검단(4F));runtime=1시간 20분;cast=이범우, 장혜선, 주안, 김슬기, 박우신, 문정현, 양인혁;state=공연예정;showtime=수요일 ~ 목요일(19：00), HOL(14：00,17：00), 토요일(14：00);seats=60;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;공공(기타):1.0,,
KOPIS 공연예술통합전산망 | 무용(서양/한국무용),무용(서양/한국무용),"제4회 PLOT STAGE, Nonfiction MUTE",2026-10-10 ~ 2026-10-11,만 12세 이상,"서울 서대문구 연세로4길 27(창천동) | 위도:37.5576008, 경도:126.9381984","전석 20,000원",무용(서양/한국무용) · 극장 PLOT (극장 PLOT) · 러닝타임 50분,https://www.tinyticket.net/event/EVAraznvwpk4,"genre=무용(서양/한국무용);venue=극장 PLOT (극장 PLOT);runtime=50분;cast=조현도, 김나의, 이진우;producer=디아트리베(Diatribae);state=공연예정;showtime=토요일 ~ 일요일(17：00);festival:1.0;seats=100;tel=010-4334-2862;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,dance:1.0;performance:1.0;indoor:1.0;festival:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),제5회 아티스테 앙상블 정기 연주회 [부산],2026-10-08 ~ 2026-10-08,만 4세 이상,"부산 남구 유엔평화로76번길 1 (대연동) | 위도:35.127275, 경도:129.09361390000004","전석 20,000원",서양음악(클래식) · 부산문화회관 (챔버홀) · 러닝타임 1시간 10분,https://booking.naver.com/booking/6/bizes/1465372,"genre=서양음악(클래식);venue=부산문화회관 (챔버홀);runtime=1시간 10분;cast=이예빈, 김지수, 신승엽, 김성주, 이지은;state=공연예정;showtime=목요일(19：30);seats=2966;tel=051-607-6000;parking:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),아리랑 코러스 서울 정기 연주회 [성남],2026-10-10 ~ 2026-10-10,만 7세 이상,"경기 성남시 분당구 성남대로 808 (야탑동) | 위도:37.4027309, 경도:127.13124349999998","R석 50,000원, S석 30,000원, A석 20,000원",서양음악(클래식) · 성남아트센터 (콘서트홀) · 러닝타임 1시간 30분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26012998,"genre=서양음악(클래식);venue=성남아트센터 (콘서트홀);runtime=1시간 30분;cast=이명자, 김나혜, 박희라 등;producer=지클레프;state=공연예정;showtime=토요일(19：00);seats=5174;tel=031-783-8000;parking:1.0;cafe:1.0;restaurant:1.0;playroom:1.0;nursing_room:1.0;barrier_free_parking:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 연극,연극,"제6회 첫걸음 페스티벌, 클라우드 쿠쿠랜드",2026-10-10 ~ 2026-10-11,만 12세 이상,"서울 종로구 동숭길 74 (동숭동) | 위도:37.5815333, 경도:127.0043015","전석 30,000원",연극 · 소극장 플랫폼74 (소극장 플랫폼74) · 러닝타임 1시간,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26012909,"genre=연극;venue=소극장 플랫폼74 (소극장 플랫폼74);runtime=1시간;cast=박윤경, 박윤주, 신예슬, 이재훈, 이혜민, 장해찬;producer=큰새(TEAM BIG BIRD);state=공연예정;showtime=토요일 ~ 일요일(15：00,18：00);daehakro:1.0;festival:1.0;seats=70;tel=010-5150-9402;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,theater:1.0;performance:1.0;indoor:1.0;festival:1.0;daehakro:1.0;민간(대학로):1.0,,
KOPIS 공연예술통합전산망 | 한국음악(국악),한국음악(국악),"서울 커넥트 스테이지 ON, 전통 (15시)",2026-09-19 ~ 2026-09-19,전체 관람가,"서울 강북구 솔샘로48길 14 (미아동) | 위도:37.61955, 경도:127.017607","전석 20,000원",한국음악(국악) · 서울문화예술교육센터 강북 (예술당솔샘(2F)) · 러닝타임 1시간 10분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26012855,"genre=한국음악(국악);venue=서울문화예술교육센터 강북 (예술당솔샘(2F));runtime=1시간 10분;cast=김가현, 박재혁, 이산, 황지원, 임기원;producer=고제 가야금병창 연구회 비고, 올리뮤직;state=공연예정;showtime=토요일(15：00);festival:1.0;seats=10;tel=02-2105-2319;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,traditional:1.0;performance:1.0;indoor:1.0;festival:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 뮤지컬,뮤지컬,시베리아에는 도착이 없다 [대학로],2026-10-01 ~ 2026-10-04,만 12세 이상,"서울 종로구 동숭길 78 (동숭동) 지하1층 | 위도:37.5817072, 경도:127.00428190000002","전석 20,000원",뮤지컬 · 코델아트홀 (코델아트홀) · 러닝타임 1시간 10분,http://playticket.co.kr/nav/detail.html?idx=4569,"genre=뮤지컬;venue=코델아트홀 (코델아트홀);runtime=1시간 10분;cast=나유정, 김다엘, 이태윤;producer=프로젝트 여로;state=공연예정;showtime=목요일 ~ 금요일(19：30), 토요일(15：00,18：00), 일요일(18：00);daehakro:1.0;seats=120;tel=010-6802-1974;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,musical:1.0;performance:1.0;indoor:1.0;daehakro:1.0;민간(대학로):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"구미시립합창단 기획공연, 한마음 합창제: 구미, 노래로 하나되다",2026-09-29 ~ 2026-09-29,전체 관람가,"경북 구미시 송정대로 89 (송정동 75) | 위도:36.1183785442842, 경도:128.348984109841",전석무료,서양음악(클래식) · 구미시문화예술회관 (대공연장) · 러닝타임 1시간 50분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26013128,genre=서양음악(클래식);venue=구미시문화예술회관 (대공연장);runtime=1시간 50분;cast=고성현 등;state=공연예정;showtime=화요일(19：30);seats=2166;tel=054-480-4560;parking:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 무용(서양/한국무용),무용(서양/한국무용),춤추는 팬더 [수원],2026-10-03 ~ 2026-10-03,만 3세 이상,"경기 수원시 팔달구 효원로307번길 20 (인계동) 경기도문화의전당 | 위도:37.2618899, 경도:127.0374319","R석 20,000원, S석 10,000원, 만원의행복석 10,000원",무용(서양/한국무용) · 경기아트센터(구. 경기도문화의전당) (대극장) · 러닝타임 1시간 10분,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=26013169,"genre=무용(서양/한국무용);venue=경기아트센터(구. 경기도문화의전당) (대극장);runtime=1시간 10분;cast=오윤 따와도르즈, 임상희, 정세환, 김재민, 김응성, 최혁준, 김우준 등;producer=(재)경기아트센터;state=공연예정;showtime=토요일(16：00);child_show:1.0;seats=3032;tel=031-230-3200;parking:1.0;restaurant:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,dance:1.0;performance:1.0;indoor:1.0;kids:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 한국음악(국악),한국음악(국악),덩더쿵! 어린이 궁중 음악대,2026-09-20 ~ 2026-09-20,만 5세 이상,"서울 종로구 인사동5길 10 (인사동) | 위도:37.572865, 경도:126.985653","아동 45,000원, 보호자 25,000원",한국음악(국악) · 지지대악 (공연장) · 러닝타임 1시간 30분,http://www.ticketlink.co.kr/product/65558,"genre=한국음악(국악);venue=지지대악 (공연장);runtime=1시간 30분;producer=(주)더 크리에이터스;state=공연예정;showtime=일요일(11：00,13：30,16：00);child_show:1.0;seats=20;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,traditional:1.0;performance:1.0;indoor:1.0;kids:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),"NAC 렉처콘서트, 고전에서 낭만으로 Ⅲ. 베토벤 [부산]",2026-10-10 ~ 2026-10-10,만 7세 이상,"부산 강서구 명지국제1로 141 (명지동) | 위도:35.102094, 경도:128.903987","R석 20,000원, S석 10,000원",서양음악(클래식) · 낙동아트센터 (콘서트홀) · 러닝타임 1시간 10분,https://ticket.yes24.com/Perf/60071,"genre=서양음악(클래식);venue=낙동아트센터 (콘서트홀);runtime=1시간 10분;cast=양지원, 조희창 등;producer=낙동아트센터;state=공연예정;showtime=토요일(17：00);seats=1279;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 대중음악,대중음악,백식 (BAEKSIK) 단독 콘서트: BAEKSIK THE ARCHIVE Vol.Ⅰ Bar 110,2026-10-03 ~ 2026-10-03,만 12세 이상,"서울 마포구 양화로 100-10 (서교동) | 위도:37.5524844, 경도:126.91899269999999","전석 35,000원","대중음악 · 플렉스라운지 (구. 스테이라운지, 구. 인디팍) (플렉스라운지 (구. 스테이라운지, 구. 인디팍)) · 러닝타임 2시간",https://booking.naver.com/booking/5/bizes/1728045,"genre=대중음악;venue=플렉스라운지 (구. 스테이라운지, 구. 인디팍) (플렉스라운지 (구. 스테이라운지, 구. 인디팍));runtime=2시간;cast=장백식 등;state=공연예정;showtime=토요일(17：00);seats=150;tel=010-7702-0100;parking:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 대중음악,대중음악,희규 단독 콘서트: 도시 라디오,2026-10-10 ~ 2026-10-10,전체 관람가,"서울 마포구 창전로 14 (신정동) CJ아지트 | 위도:37.5442311, 경도:126.93044699999996","전석 66,000원",대중음악 · CJ아지트 광흥창 (CJ아지트 광흥창) · 러닝타임 1시간 30분,https://ticket.melon.com/performance/index.htm?prodId=213839,genre=대중음악;venue=CJ아지트 광흥창 (CJ아지트 광흥창);runtime=1시간 30분;cast=안희규;producer=주식회사 원더로크;state=공연예정;showtime=토요일(18：00);seats=250;tel=02-3272-2616;barrier_free_restroom:1.0;verified_at=2026-09-11 22:41:11,2026-09-11 22:28:45,popmusic:1.0;performance:1.0;indoor:1.0;민간(대학로 외):1.0,,
KOPIS 공연예술통합전산망 | 한국음악(국악),한국음악(국악),제8회 공연예술축제 그라제 X 시립국악관현악단: 추상,2026-10-01 ~ 2026-10-01,만 5세 이상,"전남광주 북구 북문대로 60 (운암동) | 위도:35.1777124, 경도:126.88170230000003","전석 10,000원",한국음악(국악) · 전남광주통합특별시 예술의전당 (구. 광주예술의전당) (소극장) · 러닝타임 1시간,https://booking.naver.com/booking/12/bizes/1733833,"genre=한국음악(국악);venue=전남광주통합특별시 예술의전당 (구. 광주예술의전당) (소극장);runtime=1시간;cast=박승희, 이현신, 박윤성 등;producer=전남광주통합특별시예술의전당 (구.광주예술의전당);state=공연예정;showtime=목요일(20：00);festival:1.0;seats=1981;tel=062-613-8333;parking:1.0;cafe:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,traditional:1.0;performance:1.0;indoor:1.0;festival:1.0;공공(문예회관):1.0,,
KOPIS 공연예술통합전산망 | 서양음악(클래식),서양음악(클래식),제92회 코리아나 챔버 뮤직 소사이어티 정기연주회,2026-10-11 ~ 2026-10-11,만 7세 이상,"서울 서초구 남부순환로 2406 (서초동) | 위도:37.4786896, 경도:127.01182410000001","R석 30,000원, S석 20,000원, A석 10,000원",서양음악(클래식) · 예술의전당 [서울] (리사이틀홀) · 러닝타임 1시간 30분,https://ticket.yes24.com/Perf/60104,"genre=서양음악(클래식);venue=예술의전당 [서울] (리사이틀홀);runtime=1시간 30분;cast=김현미, 양승희, 이지영, 서수민, 이수민, 임경원, 박노을 등;producer=놀유니버스;state=공연예정;showtime=일요일(20：00);seats=164344;tel=02-580-1300;parking:1.0;cafe:1.0;restaurant:1.0;store:1.0;playroom:1.0;nursing_room:1.0;elevator:1.0;barrier_free_parking:1.0;barrier_free_restroom:1.0;ramp:1.0;verified_at=2026-09-11 22:41:11",2026-09-11 22:28:45,classical:1.0;performance:1.0;indoor:1.0;국립:1.0,,
